candidate_id,full_name,gender,age,graduation_year,college,degree,branch,cgpa,backlogs,gap_year,prior_internship,projects_count,certifications_count,top_skills,platform,company_applied,sector,job_role,work_type,job_location,application_date,hiring_stage,interview_rounds,response_time_days,offered_salary_inr,linkedin_connections,profile_completion_pct,linkedin_premium,referral_applied
2109,Farhan Bajaj,Male,25,2025,IIIT Allahabad,B.Sc (IT),Information Technology,8.26,1,No,No,3,5,SQL | Figma | Linux | Leadership | TensorFlow,Campus Placement,Paytm,Automotive,Business Analyst,Internship,Nagpur,2022-01-31,Shortlisted,,2,,1383,70,N/A,No
2110,Kamya Nair,Female,21,2020,IIT Delhi,B.Tech,Chemical Engineering,9.32,3,No,No,0,4,Networking | PyTorch | Excel,Indeed,JPMorgan India,Banking & Finance,Sales Executive,Full-time,Mysuru,2021-04-08,Applied,,12,,811,75,N/A,Yes
2111,Akhil Yadav,Male,23,2024,GLA University Mathura,BCA,Computer Applications,7.64,2,No,No,2,5,Networking | Leadership | Kotlin | Machine Learning,Indeed,PolicyBazaar,Media & Entertainment,UX Designer,Part-time,Gurugram,2022-08-02,Offer,4,5,732043,1916,74,N/A,Yes
2112,Urvashi Lodha,Female,24,2021,MDI Gurgaon,B.Tech,Electrical Engineering,6.04,3,No,No,6,1,Selenium | Spring Boot | Node.js,Campus Placement,Paytm,Manufacturing,Database Administrator,Internship,Kolkata,2021-03-02,Online Assessment,,34,,2072,91,N/A,Yes
2113,Gopal Iyer,Male,22,2020,NIT Trichy,MCA,Computer Applications,6.92,0,No,No,0,1,Machine Learning | Bash Scripting | Git | Cybersecurity | SQL,Unstop,Uber India,Manufacturing,Operations Analyst,Full-time,Bhubaneswar,2023-11-06,Offer,5,15,554725,2045,98,N/A,No
2114,Gopal Patil,Male,20,2025,IIT Hyderabad,BCA,Computer Applications,9.49,1,Yes,Yes,1,0,Laravel | Machine Learning,Internshala,Zomato,E-commerce,Product Manager,Full-time,Coimbatore,2023-03-25,Technical Interview,1,28,,2757,84,N/A,No
2115,Varun Subramaniam,Male,22,2024,JNTUH Hyderabad,B.Sc (IT),Information Technology,8.27,1,No,No,0,1,PyTorch | MATLAB | Laravel | Communication | PHP,LinkedIn,Flipkart,Media & Entertainment,UX Designer,Internship,Nagpur,2024-02-28,Technical Interview,2,7,,2329,73,No,Yes
2116,Bharat Walia,Male,26,2022,SRM University Chennai,B.Com,Accounting,5.91,2,Yes,No,4,2,Hive | GraphQL | Excel | Linux,Naukri,Microsoft India,IT/Software,Content Writer,Full-time,Chennai,2024-01-29,Shortlisted,,39,,2578,85,N/A,No
2117,Falak Rajan,Female,25,2020,BITS Goa,BCA,Computer Applications,8.28,0,No,No,1,3,Django | Problem Solving | Leadership,Cutshort,Hexaware,Manufacturing,Android Developer,Full-time,Mysuru,2021-01-28,Shortlisted,,21,,2285,63,N/A,No
2118,Bindiya Roy,Female,22,2021,Presidency University Kolkata,MCA,Computer Applications,8.5,1,No,No,2,0,Data Analysis | Laravel | Python | TensorFlow | Figma,LinkedIn,Practo,Automotive,Recruiter,Full-time,Coimbatore,2024-11-23,Online Assessment,,3,,1930,68,No,Yes
2119,Swati Venkatesh,Female,26,2022,PES University Bangalore,B.Tech,Civil Engineering,7.3,2,No,No,2,2,MATLAB | Bash Scripting,LinkedIn,Amazon India,Automotive,Marketing Analyst,Full-time,Bengaluru,2024-09-24,Offer,5,18,797972,2345,74,Yes,No
2120,Gaurav Murthy,Male,23,2022,Kalinga University,MCA,Computer Applications,8.69,1,No,Yes,2,0,R | Swift,HackerEarth,Zerodha,Logistics,Finance Analyst,Full-time,Coimbatore,2022-05-12,Rejected,1,3,,1484,89,N/A,No
2121,Firoz More,Male,23,2022,HBTU Kanpur,B.E.,Civil,7.19,1,Yes,Yes,6,0,Laravel | MATLAB,Campus Placement,Siemens India,Consulting,DevOps Engineer,Contract,Delhi NCR,2022-05-29,Shortlisted,,38,,1676,61,N/A,No
2122,Amit Sundaram,Male,27,2022,Bangalore University,B.Com,Accounting,6.38,3,No,No,4,4,Figma | Bash Scripting,Indeed,Cognizant,Automotive,Finance Analyst,Full-time,Hyderabad,2024-03-22,Online Assessment,,33,,2317,83,N/A,No
2123,Chirag Chauhan,Male,22,2020,DTU Delhi,M.Tech,Software Engineering,8.94,2,No,Yes,3,5,Java | TensorFlow | C++ | PHP | Hive,Campus Placement,Tata Steel,Retail,Database Administrator,Full-time,Kolkata,2022-10-02,Online Assessment,,24,,1746,73,N/A,No
2124,Gargi Biswas,Female,25,2022,IIT Kanpur,B.E.,Mechanical,7.42,1,No,Yes,0,5,Spring Boot | Machine Learning | TensorFlow | Spark,Internshala,Amazon India,Retail,Data Analyst,Internship,Pune,2023-07-12,Withdrawn,,38,,662,56,N/A,Yes
2125,Ritesh Kulkarni,Male,21,2023,Osmania University Hyderabad,B.Sc (IT),Information Technology,5.68,3,No,No,1,1,Swift | Docker | Linux,Campus Placement,Nykaa,Retail,Network Engineer,Full-time,Ahmedabad,2022-04-10,Technical Interview,3,17,,2431,70,N/A,No
2126,Gouri Bhatnagar,Female,22,2024,IIM Bangalore,BCA,Computer Applications,9.73,3,No,Yes,2,3,Linux | Node.js | C++ | TypeScript | Java,LinkedIn,Amazon India,IT/Software,Data Analyst,Full-time,Chennai,2023-05-07,Shortlisted,,6,,1960,90,Yes,No
2127,Sarika Goyal,Female,21,2023,BITS Hyderabad,M.Tech,VLSI,9.0,2,Yes,No,4,2,Kubernetes | JavaScript | Node.js,LinkedIn,Swiggy,Manufacturing,DevOps Engineer,Full-time,Bhopal,2022-11-03,Withdrawn,,11,,2020,59,No,No
2128,Ritesh Chatterjee,Male,26,2021,Pune University,BCA,Computer Applications,6.46,0,Yes,No,6,3,MongoDB | Selenium,Indeed,Intel India,HealthTech,Finance Analyst,Full-time,Ahmedabad,2022-08-30,Withdrawn,,25,,1136,91,N/A,Yes
2129,Priya Dey,Female,23,2020,BITS Goa,B.Sc (CS),Computer Science,6.02,2,No,Yes,4,3,Deep Learning | SQL | Swift | Leadership | React,Unstop,HDFC Bank,Telecom,Marketing Analyst,Full-time,Hyderabad,2023-02-17,Shortlisted,,27,,2895,79,N/A,No
2130,Isha Chauhan,Female,27,2025,MDI Gurgaon,B.Sc (CS),Computer Science,7.5,3,Yes,No,2,5,Excel | Django | Kubernetes | Scala | R,Shine,IBM India,E-commerce,Business Analyst,Internship,Mysuru,2024-03-06,Offer,2,44,16603,2475,100,N/A,No
2131,Kartik Oswal,Male,25,2021,IIT Bombay,B.E.,Electrical,7.24,2,No,No,2,4,Communication | Django | MATLAB | R,Unstop,Microsoft India,HealthTech,HR Executive,Full-time,Delhi NCR,2021-01-10,Applied,,41,,888,87,N/A,No
2132,Balram Ghosh,Male,21,2021,XLRI Jamshedpur,MCA,Computer Applications,9.31,1,Yes,No,0,0,Leadership | PyTorch,Internshala,1mg,Manufacturing,Backend Developer,Full-time,Mumbai,2023-12-14,Shortlisted,,28,,1334,74,N/A,No
2133,Ekta Mukherjee,Female,26,2021,NIT Warangal,BCA,Computer Applications,9.79,2,No,Yes,0,3,Java | Kubernetes,Hirist,Mindtree,Telecom,DevOps Engineer,Internship,Pune,2024-06-23,Applied,,42,,1735,91,N/A,No
2134,Arjun Mathur,Male,24,2025,RV College Bangalore,M.Tech,Data Science,8.72,2,No,No,6,5,Ruby on Rails | Hive | TypeScript,Cutshort,L&T Infotech,Banking & Finance,QA Engineer,Part-time,Remote,2021-10-12,Applied,,30,,2028,56,N/A,Yes
2135,Kamlesh Sharma,Male,27,2023,BITS Goa,M.Tech,Data Science,9.45,2,No,No,3,5,Excel | Ruby on Rails | Power BI | Azure,AngelList,Coforge,FinTech,Technical Support Engineer,Full-time,Pune,2022-11-22,Applied,,14,,1295,88,N/A,No
2136,Irfan Trivedi,Male,23,2020,IIT Roorkee,B.Sc (IT),Information Technology,6.65,3,No,No,0,1,Hadoop | Git,HackerEarth,Amazon India,Retail,HR Executive,Internship,Mumbai,2022-03-11,Online Assessment,,7,,228,62,N/A,No
2137,Bharat Menon,Male,23,2020,Lovely Professional University,B.Tech,Computer Science,9.18,1,No,Yes,4,3,JavaScript | Networking,Internshala,Practo,Consulting,Network Engineer,Full-time,Surat,2023-03-15,Shortlisted,,34,,2797,74,N/A,No
2138,Brijesh Roy,Male,26,2024,Amity University Noida,M.Tech,AI/ML,7.15,3,No,No,2,1,Swift | Docker | Java,LinkedIn,Nykaa,E-commerce,Technical Support Engineer,Full-time,Vadodara,2023-04-16,Offer,2,40,577297,1194,63,No,No
2139,Qasim Rao,Male,25,2021,NIT Surathkal,B.Com,Commerce,9.89,3,Yes,Yes,5,0,R | Git | REST APIs,Referral,Urban Company,Automotive,ML Engineer,Full-time,Noida,2021-04-14,Shortlisted,,16,,2169,79,N/A,No
2140,Ishaan Naik,Male,21,2023,Bangalore University,MBA,Marketing,6.48,3,No,Yes,3,3,Excel | JavaScript | Bash Scripting | Figma | Git,Shine,Mphasis,Retail,Backend Developer,Full-time,Kochi,2022-12-31,Shortlisted,,41,,1640,94,N/A,No
2141,Harish Sodhi,Male,27,2021,BIT Mesra Ranchi,B.Tech,Civil Engineering,8.71,2,No,No,2,5,Hive | AWS | TypeScript | PHP,Referral,MakeMyTrip,Consulting,Cybersecurity Analyst,Full-time,Hyderabad,2024-07-02,Applied,,21,,146,75,N/A,No
2142,Lokesh Rawat,Male,25,2020,IIT Madras,M.Tech,AI/ML,9.13,0,No,Yes,6,4,SQL | Node.js | Django | Ruby on Rails | PHP,Unstop,IBM India,Telecom,Business Analyst,Internship,Bhopal,2021-09-16,Online Assessment,,1,,374,66,N/A,No
2143,Darshan Chatterjee,Male,25,2023,NIT Trichy,B.Sc (IT),Information Technology,5.77,0,No,No,0,0,Spark | Kotlin | PyTorch | Python | Docker,Naukri,L&T Infotech,FinTech,Backend Developer,Part-time,Lucknow,2021-09-14,HR Interview,1,5,,2526,74,N/A,No
2144,Ananya Dhillon,Female,22,2025,SRM University Chennai,BCA,Computer Applications,8.68,0,No,No,6,1,Docker | Selenium | Django,Unstop,PhonePe,Banking & Finance,Frontend Developer,Full-time,Mumbai,2022-02-20,Offer,4,40,783426,2358,95,N/A,Yes
2145,Lavanya Verma,Female,27,2021,Nirma University Ahmedabad,B.E.,Computer Science,8.41,2,No,Yes,6,0,PHP | Linux,Naukri,Delhivery,AgriTech,Software Engineer,Internship,Visakhapatnam,2024-01-06,Online Assessment,,14,,1482,56,N/A,No
2146,Eshan Bisht,Male,23,2020,Christ University Bangalore,B.E.,Electronics,9.88,1,No,No,0,4,Data Analysis | Communication | SQL | Tableau | Kubernetes,Cutshort,Wipro,Manufacturing,Cloud Engineer,Internship,Bhopal,2023-04-24,Applied,,31,,498,96,N/A,No
2147,Harsha Kapoor,Female,24,2021,Chandigarh University,B.Com,Finance,6.0,0,No,Yes,1,4,Ruby on Rails | Scala | Python | REST APIs,Campus Placement,Wipro,AgriTech,Content Writer,Full-time,Lucknow,2022-05-28,HR Interview,5,23,,2779,88,N/A,No
2148,Mayank Kapoor,Male,22,2023,Osmania University Hyderabad,M.Tech,VLSI,8.59,1,Yes,No,3,3,AWS | Docker | Deep Learning | Selenium | GraphQL,LinkedIn,Samsung India,HealthTech,Digital Marketing Executive,Full-time,Hyderabad,2024-12-29,Offer,1,26,290096,1852,86,No,Yes
2149,Mohini Chauhan,Female,20,2023,NIT Calicut,B.Sc (IT),Information Technology,6.4,3,Yes,No,4,2,Docker | Selenium | Networking,Freshersworld,Barclays India,E-commerce,Technical Support Engineer,Full-time,Ahmedabad,2022-11-23,Applied,,17,,2366,84,N/A,Yes
2150,Inder Majumdar,Male,23,2021,NIT Trichy,MBA,Marketing,7.01,1,No,Yes,3,2,Hive | GraphQL | Python | Data Analysis | Power BI,Internshala,Cure.fit,AgriTech,Full Stack Developer,Full-time,Nagpur,2021-01-20,Shortlisted,,32,,2862,100,N/A,No
2151,Kunal Dubey,Male,21,2025,BIT Mesra Ranchi,BCA,Computer Applications,5.65,2,Yes,Yes,5,2,JavaScript | Data Analysis | Power BI,Cutshort,Practo,Logistics,DevOps Engineer,Internship,Chandigarh,2022-03-07,Shortlisted,,3,,272,63,N/A,Yes
2152,Ojaswini Kulkarni,Female,23,2023,KIIT Bhubaneswar,MCA,Computer Applications,8.38,1,No,Yes,3,5,Spark | React | Hadoop | TypeScript,Indeed,Siemens India,AgriTech,Data Scientist,Full-time,Ahmedabad,2024-12-24,Technical Interview,2,20,,1253,75,N/A,No
2153,Sonali Khanna,Female,27,2023,NIT Surathkal,M.Tech,AI/ML,8.12,1,No,Yes,5,4,SQL | TensorFlow | PyTorch | Power BI | Tableau,Campus Placement,Ola,FinTech,Network Engineer,Internship,Coimbatore,2021-06-17,Applied,,17,,510,79,N/A,No
2154,Brijesh Dey,Male,20,2022,GLA University Mathura,B.Sc (IT),Information Technology,5.82,2,No,No,3,2,Swift | TensorFlow | Kubernetes | SQL,Shine,Absolutdata,Telecom,iOS Developer,Internship,Remote,2022-07-15,Withdrawn,,2,,1926,77,N/A,No
2155,Pranav Natarajan,Male,23,2022,Lovely Professional University,MCA,Computer Applications,9.2,1,No,No,2,3,SQL | Docker | Linux | Laravel,LinkedIn,Meesho,AgriTech,Data Analyst,Internship,Gurugram,2023-09-25,Shortlisted,,22,,2374,82,No,No
2156,Devika Mukherjee,Female,21,2021,Anna University Chennai,BBA,Marketing,6.54,2,No,Yes,3,4,GraphQL | Networking | Cybersecurity | Excel | Flutter,Unstop,Persistent Systems,Logistics,Frontend Developer,Part-time,Hyderabad,2022-08-10,Technical Interview,2,15,,1989,68,N/A,No
2157,Heena Hegde,Female,21,2025,IIT Kanpur,MCA,Computer Applications,7.51,2,No,Yes,6,3,PHP | Selenium | Data Analysis | AWS | Python,Indeed,Google India,Banking & Finance,Finance Analyst,Internship,Noida,2021-08-23,Technical Interview,1,10,,1663,93,N/A,No
2158,Brijesh Arora,Male,20,2025,BITS Pilani,MBA,Marketing,8.74,3,No,No,2,2,TypeScript | React,Internshala,Qualcomm India,Media & Entertainment,Digital Marketing Executive,Internship,Lucknow,2024-07-20,Shortlisted,,8,,550,85,N/A,No
2159,Girish Kapoor,Male,22,2023,Delhi University,B.Tech,Information Technology,7.11,1,No,No,2,4,Scala | REST APIs | Java,Internshala,Accenture,Media & Entertainment,ML Engineer,Full-time,Mysuru,2022-07-20,Applied,,6,,2329,91,N/A,No
2160,Girish Grewal,Male,22,2022,Thapar University,B.Tech,Electronics & Communication,9.5,1,No,Yes,5,5,Deep Learning | TensorFlow | Power BI | SQL | Scala,Naukri,Zerodha,Banking & Finance,Software Engineer,Internship,Kochi,2023-06-25,Offer,4,44,16799,579,92,N/A,No
2161,Madhuri Bhatnagar,Female,24,2025,IIT Madras,MCA,Computer Applications,6.17,1,No,Yes,6,4,Laravel | Flutter | Swift | TensorFlow,IIMJobs,Amazon India,Retail,Data Scientist,Internship,Gurugram,2023-11-28,Technical Interview,2,19,,360,66,N/A,Yes
2162,Piyush Kumar,Male,25,2024,MNNIT Allahabad,B.Sc (CS),Computer Science,5.69,3,No,Yes,2,1,Problem Solving | Bash Scripting | Excel | Spring Boot | Node.js,LinkedIn,Angel One,FinTech,Digital Marketing Executive,Full-time,Mumbai,2024-12-19,Shortlisted,,7,,1821,65,No,No
2163,Omkar Garg,Male,27,2020,JNTUH Hyderabad,B.Tech,Electrical Engineering,6.65,0,No,No,2,4,Flutter | Hive | Kubernetes,Indeed,Cognizant,Banking & Finance,Operations Analyst,Internship,Surat,2022-11-25,Online Assessment,,27,,1911,83,N/A,No
2164,Harsh Goyal,Male,27,2022,IIM Bangalore,B.Sc (CS),Computer Science,5.69,3,No,No,4,4,AWS | Spring Boot | Networking,LinkedIn,Coforge,Banking & Finance,Android Developer,Full-time,Bhopal,2024-08-08,Offer,5,9,549257,825,80,No,No
2165,Sachin Ghosh,Male,21,2023,IIT Roorkee,B.Com,Accounting,6.95,0,No,No,6,0,C++ | Communication | PyTorch,Naukri,Siemens India,Consulting,HR Executive,Full-time,Ahmedabad,2024-11-14,Shortlisted,,14,,1650,67,N/A,No
2166,Swati Pillai,Female,22,2025,IIM Bangalore,BCA,Computer Applications,6.45,0,No,No,1,0,Power BI | Swift,Unstop,Ola,IT/Software,Product Manager,Internship,Bhopal,2024-02-27,Rejected,1,14,,2091,57,N/A,No
2167,Pranav Rastogi,Male,27,2025,Symbiosis Pune,B.Sc (CS),Computer Science,8.33,2,No,Yes,4,1,Spark | Azure | Java,LinkedIn,Nykaa,Telecom,Software Engineer,Internship,Jaipur,2023-08-30,Offer,4,1,31378,2761,90,No,Yes
2168,Twinkle Sodhi,Female,21,2020,VIT Vellore,BBA,Marketing,7.92,1,No,Yes,3,5,Spark | Tableau | Laravel | Azure,HackerEarth,HDFC Bank,Banking & Finance,ML Engineer,Full-time,Vadodara,2021-02-09,HR Interview,2,14,,1072,90,N/A,No
2169,Varsha Yadav,Female,26,2020,Delhi University,B.Tech,Information Technology,7.75,3,Yes,Yes,2,3,R | Networking,Naukri,Flipkart,Retail,Full Stack Developer,Internship,Bengaluru,2023-03-27,Technical Interview,2,40,,2517,73,N/A,No
2170,Puja Dubey,Female,22,2021,IIT Roorkee,BBA,HR,8.84,2,No,No,4,1,C++ | React | MATLAB,Internshala,Angel One,Media & Entertainment,Business Analyst,Contract,Nagpur,2021-11-21,Applied,,10,,2728,98,N/A,No
2171,Xander Balakrishnan,Male,23,2020,IIT Kanpur,BBA,Finance,6.7,0,No,No,2,2,Azure | Docker | Tableau | Swift,Naukri,Barclays India,Automotive,Systems Engineer,Full-time,Nagpur,2023-10-24,Shortlisted,,17,,1997,86,N/A,Yes
2172,Gaurav Ramachandran,Male,23,2020,IIT Kharagpur,BBA,Business Administration,7.18,0,No,Yes,2,5,Cybersecurity | GraphQL | Selenium,HackerEarth,Unacademy,EdTech,Product Manager,Contract,Bengaluru,2024-10-03,HR Interview,3,10,,1282,64,N/A,No
2173,Lata Pillai,Female,21,2020,KIIT Bhubaneswar,BCA,Computer Applications,9.28,2,No,Yes,4,3,Figma | MATLAB | Laravel | Spark | PyTorch,LinkedIn,1mg,Consulting,Android Developer,Full-time,Vadodara,2022-01-18,Online Assessment,,27,,563,56,No,No
2174,Lalit Oberoi,Male,21,2020,IIT Kanpur,B.Sc (IT),Information Technology,5.71,0,No,No,2,4,Excel | JavaScript | Spring Boot,Naukri,Swiggy,Telecom,Operations Analyst,Internship,Jaipur,2021-09-01,Shortlisted,,10,,2118,87,N/A,Yes
2175,Umesh Majumdar,Male,20,2022,Anna University Chennai,MCA,Computer Applications,7.18,0,No,No,4,5,R | Node.js | Kotlin | Cybersecurity,Glassdoor,Morgan Stanley India,E-commerce,Technical Support Engineer,Full-time,Gurugram,2023-09-09,Applied,,2,,2195,83,N/A,No
2176,Ekta Kapoor,Female,26,2021,NIT Trichy,BCA,Computer Applications,6.83,1,No,Yes,4,5,Deep Learning | MATLAB,Glassdoor,Capgemini,EdTech,Embedded Engineer,Internship,Bengaluru,2021-02-27,Applied,,14,,1351,89,N/A,Yes
2177,Vikram Mukherjee,Male,22,2023,Delhi University,B.E.,Mechanical,7.63,0,No,No,6,4,Machine Learning | Flutter | TensorFlow,Referral,Morgan Stanley India,Banking & Finance,Finance Analyst,Full-time,Ahmedabad,2022-12-01,Offer,5,20,530514,2445,62,N/A,No
2178,Bhumi Thakur,Female,25,2023,Osmania University Hyderabad,B.Sc (IT),Information Technology,8.32,1,No,Yes,2,0,C++ | R | Linux,Naukri,Amazon India,Retail,Full Stack Developer,Full-time,Surat,2022-12-18,Applied,,1,,1810,63,N/A,No
2179,Keshav Sethi,Male,20,2025,JNTUH Hyderabad,BBA,Finance,8.26,2,No,Yes,1,1,React | Deep Learning | Spark,Referral,Upstox,Consulting,Database Administrator,Part-time,Chandigarh,2022-11-20,Shortlisted,,36,,1446,97,N/A,Yes
2180,Harsh Patel,Male,20,2022,NIT Surathkal,B.Com,Finance,6.84,3,No,No,4,5,Selenium | Hadoop | Django,LinkedIn,Ola,FinTech,Database Administrator,Full-time,Jaipur,2021-06-05,Online Assessment,,44,,1564,93,Yes,No
2181,Pooja Chatterjee,Female,24,2020,Osmania University Hyderabad,M.Tech,Software Engineering,9.57,1,No,Yes,6,3,MATLAB | Scala,Indeed,Capgemini,Banking & Finance,Database Administrator,Full-time,Patna,2022-03-28,Offer,4,16,712720,1315,93,N/A,No
2182,Varun Negi,Male,25,2021,MNNIT Allahabad,B.Sc (CS),Computer Science,9.39,2,No,No,2,1,SQL | Deep Learning | R | Machine Learning | Communication,Freshersworld,Accenture,IT/Software,Backend Developer,Full-time,Kolkata,2023-10-09,Offer,1,35,700345,392,89,N/A,No
2183,Isha Shah,Female,27,2025,Anna University Chennai,B.Tech,Chemical Engineering,7.17,3,No,No,2,1,Kubernetes | Node.js | Hive,Internshala,Tech Mahindra,Media & Entertainment,Content Writer,Full-time,Kochi,2022-09-29,Applied,,41,,1285,92,N/A,Yes
2184,Gouri Garg,Female,21,2023,Osmania University Hyderabad,B.Sc (CS),Computer Science,9.44,3,No,No,1,3,Spark | Cybersecurity | Data Analysis | R | Azure,LinkedIn,Persistent Systems,AgriTech,Business Analyst,Part-time,Chandigarh,2024-08-24,Online Assessment,,17,,1504,100,Yes,No
2185,Tarun Patil,Male,24,2024,BITS Pilani,MBA,Business Analytics,8.03,1,No,No,2,2,Tableau | MATLAB | Swift,Monster,Nykaa,Banking & Finance,Cloud Engineer,Internship,Bengaluru,2021-10-20,Technical Interview,1,15,,132,58,N/A,No
2186,Manish Nair,Male,21,2025,Delhi University,B.Tech,Chemical Engineering,7.05,3,No,Yes,0,3,Communication | Flutter | Teamwork,HackerEarth,Samsung India,EdTech,Data Analyst,Full-time,Gurugram,2022-06-19,Rejected,1,41,,2011,76,N/A,No
2187,Diya Naik,Female,22,2024,BIT Mesra Ranchi,B.Com,Finance,5.94,3,Yes,No,5,0,MATLAB | Flutter | Laravel | Java,Indeed,Razorpay,Telecom,Full Stack Developer,Full-time,Ahmedabad,2022-12-16,Shortlisted,,10,,2237,74,N/A,No
2188,Utsav Menon,Male,27,2021,IIT Kharagpur,B.Sc (CS),Computer Science,6.4,1,No,No,3,0,Spark | Communication | Tableau | AWS,Indeed,Intel India,IT/Software,Frontend Developer,Full-time,Jaipur,2024-01-31,Shortlisted,,12,,1124,78,N/A,No
2189,Vishal Desai,Male,21,2020,COEP Pune,B.E.,Electrical,7.09,2,No,No,6,2,Communication | Tableau,Cutshort,Angel One,Media & Entertainment,Frontend Developer,Full-time,Nagpur,2024-07-26,Offer,3,38,529521,238,92,N/A,No
2190,Manish Murthy,Male,21,2025,NIT Surathkal,BCA,Computer Applications,8.92,3,No,Yes,2,3,Power BI | Excel,Naukri,Lenskart,EdTech,Technical Support Engineer,Internship,Nagpur,2021-05-01,Applied,,21,,1369,77,N/A,No
2191,Mansi Chauhan,Female,24,2025,Christ University Bangalore,B.E.,Mechanical,6.02,2,No,No,0,4,Cybersecurity | Selenium,Monster,PhonePe,E-commerce,Systems Engineer,Internship,Kolkata,2024-06-21,Offer,1,24,21568,609,89,N/A,No
2192,Tanvi Bhatt,Female,20,2024,SVNIT Surat,BCA,Computer Applications,6.75,3,No,Yes,6,4,Django | Java | Swift,Indeed,Uber India,EdTech,Embedded Engineer,Part-time,Ahmedabad,2023-05-01,Shortlisted,,13,,1580,69,N/A,No
2193,Eshan Bajaj,Male,23,2020,NSUT Delhi,B.Tech,Computer Science,8.23,2,No,No,2,1,Excel | Azure | Tableau | React | JavaScript,LinkedIn,Mphasis,Media & Entertainment,HR Executive,Contract,Nagpur,2022-07-31,Online Assessment,,44,,1242,93,No,No
2194,Ishaan Reddy,Male,26,2020,RV College Bangalore,B.Sc (CS),Computer Science,5.71,3,No,No,4,1,Problem Solving | Spark | Linux,Referral,Coforge,HealthTech,Embedded Engineer,Internship,Coimbatore,2022-02-07,Shortlisted,,40,,2961,76,N/A,No
2195,Rajesh Bhatnagar,Male,24,2021,Kalinga University,MCA,Computer Applications,9.24,3,No,No,4,4,PyTorch | Cybersecurity | Kotlin,LinkedIn,Nykaa,Consulting,Business Analyst,Internship,Kochi,2023-03-05,Shortlisted,,12,,633,62,No,No
2196,Urvashi Thakur,Female,24,2020,Delhi University,B.Sc (IT),Information Technology,7.66,1,Yes,Yes,1,1,Networking | Spring Boot | GraphQL | REST APIs | Hadoop,LinkedIn,Tiger Analytics,E-commerce,QA Engineer,Full-time,Noida,2022-05-17,Online Assessment,,43,,254,80,No,Yes
2197,Jagdish Srivastava,Male,23,2025,NIT Calicut,B.Com,Finance,9.44,3,No,No,5,5,PyTorch | Power BI | Spark | Deep Learning,LinkedIn,Groww,Telecom,Cybersecurity Analyst,Part-time,Hyderabad,2023-02-26,Applied,,42,,2399,88,No,No
2198,Swati Joshi,Female,25,2025,IIM Ahmedabad,BBA,HR,6.45,2,No,Yes,2,0,Spark | Leadership,Indeed,Morgan Stanley India,Telecom,Systems Engineer,Internship,Visakhapatnam,2021-12-02,Online Assessment,,42,,1682,96,N/A,Yes
2199,Esha Sandhu,Female,20,2024,IIIT Allahabad,BBA,Marketing,8.06,3,No,No,3,5,Selenium | Figma | Power BI | Spark | Spring Boot,Naukri,Persistent Systems,E-commerce,Embedded Engineer,Full-time,Bengaluru,2021-02-07,Offer,5,24,724823,1556,55,N/A,No
2200,Pranav Natarajan,Male,23,2024,Symbiosis Pune,B.Tech,Electronics & Communication,5.8,2,No,No,5,1,Scala | Kotlin,Unstop,PolicyBazaar,Telecom,SEO Analyst,Internship,Visakhapatnam,2024-09-06,Online Assessment,,35,,2837,80,N/A,Yes
